OID,YEAR,WEEK,Month,Nmonth,ADDRESS,Longitude,Latitude,Ae_aegypti_femalers,Ae_aegypti_males,Cx_quinquefasciatus_females,Cx_quinquefasciatus_males
5494,2018,37,September,9,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,1,5,0
5495,2018,38,September,9,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,1,15,0
5496,2018,39,September,9,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,3,0,0,0
5497,2018,40,October,10,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,1,34,1
5498,2018,41,October,10,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,0,22,0
5499,2018,42,October,10,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,0,69,4
5500,2018,43,October,10,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
5501,2018,44,October,10,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,0,8,0
5502,2018,45,November,11,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
5503,2018,46,November,11,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,0,23,1
5504,2018,47,November,11,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,0,10,0
5505,2018,48,November,11,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,0,17,0
5506,2018,49,December,12,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,0,15,0
5507,2018,50,December,12,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,2,0,66,0
5508,2018,51,December,12,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,1,177,2
5509,2018,52,December,12,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,0,34,4
6082,2019,1,December,12,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6083,2019,2,January,1,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,0,118,1
6084,2019,3,January,1,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,0,38,0
6085,2019,4,January,1,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,1,42,2
6086,2019,5,January,1,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,0,47,0
6087,2019,6,February,2,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,0,111,1
6088,2019,7,February,2,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,4,1,81,1
6089,2019,8,February,2,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,2,0,135,3
6090,2019,9,March,3,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,3,88,0
6091,2019,10,March,3,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,2,1,0,0
6092,2019,11,March,3,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,0,0,0
6093,2019,12,March,3,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,0,42,5
6094,2019,13,March,3,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,1,19,0
6095,2019,14,March,3,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,6,3,55,1
6096,2019,15,April,4,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,3,0,6,0
6097,2019,16,April,4,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,8,11,66,0
6098,2019,17,April,4,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,9,6,47,0
6099,2019,18,April,4,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,11,6,187,2
6100,2019,19,May,5,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,8,1,7,0
6101,2019,20,May,5,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,22,15,14,1
6102,2019,21,May,5,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,5,3,28,0
6103,2019,22,May,5,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,1,14,2
6104,2019,23,June,6,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,4,4,21,0
6105,2019,24,June,6,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,7,2,10,0
6106,2019,25,June,6,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,2,2,0
6107,2019,26,June,6,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,4,2,1,0
6108,2019,27,July,7,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,0,0,0
6109,2019,28,July,7,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,3,1,2,0
6110,2019,29,July,7,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,7,13,9,2
6111,2019,30,July,7,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,5,1,5,1
6112,2019,31,July,7,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,5,1,4,0
6113,2019,32,August,8,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,4,3,14,3
6114,2019,33,August,8,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,2,2,1,0
6115,2019,34,August,8,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,1,2,0
6116,2019,35,August,8,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,15,4,14,3
6117,2019,36,September,9,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,4,2,21,1
6118,2019,37,September,9,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,21,12,57,8
6119,2019,38,September,9,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,6,6,42,9
6120,2019,39,September,9,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,5,4,69,4
6121,2019,40,October,10,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,4,1,52,5
6122,2019,41,October,10,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,9,6,7,1
6123,2019,42,October,10,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,4,1,18,2
6124,2019,43,October,10,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,3,3,0
6125,2019,44,October,10,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,3,3,12,0
6126,2019,45,November,11,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,10,10,64,1
6127,2019,46,November,11,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,0,10,0
6128,2019,47,November,11,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,0,52,6
6129,2019,48,November,11,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6130,2019,49,December,12,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,1,0,0
6131,2019,50,December,12,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,3,1,135,2
6132,2019,51,December,12,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,8,2,108,0
6133,2019,52,December,12,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6706,2020,1,December,12,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6707,2020,2,January,1,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,6,151,0
6708,2020,3,January,1,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,8,1,581,0
6709,2020,4,January,1,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,0,6,0
6710,2020,5,January,1,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,7,2,63,0
6711,2020,6,February,2,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,0,0,0
6712,2020,7,February,2,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,7,8,187,0
6713,2020,8,February,2,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,14,2,210,11
6714,2020,9,February,2,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6715,2020,10,March,3,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,5,5,223,0
6716,2020,11,March,3,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,18,6,215,0
6717,2020,12,March,3,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,4,3,76,1
6718,2020,13,March,3,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6719,2020,14,March,3,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6720,2020,15,April,4,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6721,2020,16,April,4,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6722,2020,17,April,4,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6723,2020,18,April,4,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6724,2020,19,May,5,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6725,2020,20,May,5,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6726,2020,21,May,5,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6727,2020,22,May,5,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6728,2020,23,June,6,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,17,26,5,1
6729,2020,24,June,6,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,12,11,33,0
6730,2020,25,June,6,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6731,2020,26,June,6,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,9,8,28,0
6732,2020,27,July,7,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,14,16,22,1
6733,2020,28,July,7,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,7,8,8,3
6734,2020,29,July,7,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,7,8,18,1
6735,2020,30,July,7,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6736,2020,31,July,7,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,2,3,7,2
6737,2020,32,August,8,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,12,12,6,0
6738,2020,33,August,8,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,6,1,14,1
6739,2020,34,August,8,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,3,1,20,0
6740,2020,35,August,8,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,3,3,9,0
6741,2020,36,August,8,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,6,3,18,4
6742,2020,37,September,9,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,3,0,6,0
6743,2020,38,September,9,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,ND,ND,ND,ND
6744,2020,39,September,9,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,1,5,0
6745,2020,40,September,9,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,0,11,1
6746,2020,41,October,10,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,0,17,0
6747,2020,42,October,10,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,5,3,66,6
6748,2020,43,October,10,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,0,6,0
6749,2020,44,October,10,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,3,5,3
6750,2020,45,November,11,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,3,1,28,2
6751,2020,46,November,11,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,0,1,0
6752,2020,47,November,11,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,1,58,2
6753,2020,48,November,11,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,0,45,3
6754,2020,49,December,12,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,0,47,0
6755,2020,50,December,12,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,0,0,83,0
6756,2020,51,December,12,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,1,0,40,0
6757,2020,52,December,12,"1306 CATHERINE, Key West, FL, ",-81.78877518,24.55492582,8,2,281,0
209,2010,1,December,12,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,1,0,0,0
210,2010,2,January,1,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,0,23,2
211,2010,3,January,1,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,11,1,5,3
212,2010,4,January,1,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
213,2010,5,January,1,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,6,0,0,1
214,2010,6,February,2,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,0,1,0
215,2010,7,February,2,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,1,0,4,0
216,2010,8,February,2,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,3,0,1,1
217,2010,9,March,3,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,1,0,1,0
218,2010,10,March,3,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,0,2,0
219,2010,11,March,3,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,1,0,0,0
220,2010,12,March,3,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,5,0,2,2
221,2010,13,March,3,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,1,5,0
222,2010,14,March,3,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,2,0,11,17
223,2010,15,April,4,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,5,0,9,13
224,2010,16,April,4,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,6,0,21,6
225,2010,17,April,4,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
226,2010,18,April,4,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,2,3,18,9
227,2010,19,May,5,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,6,3,7,9
228,2010,20,May,5,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,5,6,4,11
229,2010,21,May,5,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,9,4,3,0
230,2010,22,May,5,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,5,3,3,7
231,2010,23,June,6,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,5,0,0,2
232,2010,24,June,6,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,5,0,0,1
233,2010,25,June,6,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,17,7,2,1
234,2010,26,June,6,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,8,0,2,0
235,2010,27,July,7,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,8,0,4,0
236,2010,28,July,7,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,0,0,0
237,2010,29,July,7,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,3,5,0,0
238,2010,30,July,7,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
239,2010,31,July,7,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,16,5,1,0
240,2010,32,August,8,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,2,0,0,0
241,2010,33,August,8,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,10,5,3,0
242,2010,34,August,8,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,6,2,0,0
243,2010,35,August,8,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,9,3,0,0
244,2010,36,September,9,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,6,4,1,0
245,2010,37,September,9,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,11,1,0,1
246,2010,38,September,9,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,19,9,3,0
247,2010,39,September,9,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,1,1,0,0
248,2010,40,October,10,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,5,4,0,0
249,2010,41,October,10,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,5,1,0,2
250,2010,42,October,10,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
251,2010,43,October,10,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,5,2,0,0
252,2010,44,October,10,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,7,1,0,0
253,2010,45,November,11,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,15,3,3,0
254,2010,46,November,11,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,7,0,2,0
255,2010,47,November,11,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,0,0,1
256,2010,48,November,11,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,4,1,0,0
257,2010,49,December,12,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,0,0,0
258,2010,50,December,12,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,1,0,0,0
259,2010,51,December,12,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,0,1,0
260,2010,52,December,12,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,0,0,0
830,2011,1,December,12,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,2,0,0,1
831,2011,2,January,1,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,4,0,0,0
832,2011,3,January,1,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,6,0,2,0
833,2011,4,January,1,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,2,0,1,1
834,2011,5,January,1,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,3,0,3,0
835,2011,6,February,2,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,7,1,0,0
836,2011,7,February,2,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
837,2011,8,February,2,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
838,2011,9,March,3,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,1,0,1,4
839,2011,10,March,3,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,0,2,0
840,2011,11,March,3,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,1,0,1,0
841,2011,12,March,3,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,2,0,0,0
842,2011,13,March,3,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,9,0,1,0
843,2011,14,March,3,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,2,0,0,0
844,2011,15,April,4,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
845,2011,16,April,4,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,14,1,1,2
846,2011,17,April,4,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,1,0,4,6
847,2011,18,April,4,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,1,2,4,1
848,2011,19,May,5,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,13,20,3,7
849,2011,20,May,5,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,13,4,7,2
850,2011,21,May,5,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,2,3,1,0
851,2011,22,May,5,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
852,2011,23,June,6,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
853,2011,24,June,6,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,18,3,0,1
854,2011,25,June,6,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
855,2011,26,June,6,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,6,1,5,2
856,2011,27,July,7,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
857,2011,28,July,7,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,11,12,2,7
858,2011,29,July,7,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,6,2,2,3
859,2011,30,July,7,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
860,2011,31,July,7,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,3,0,0
861,2011,32,August,8,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
862,2011,33,August,8,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,6,0,1,0
863,2011,34,August,8,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,14,0,2,0
864,2011,35,August,8,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,7,8,1,1
865,2011,36,September,9,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
866,2011,37,September,9,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,1,1,0,3
867,2011,38,September,9,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,0,0,0
868,2011,39,September,9,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
869,2011,40,October,10,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,4,0,3,1
870,2011,41,October,10,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,3,1,2,1
871,2011,42,October,10,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
872,2011,43,October,10,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,1,0,7,1
873,2011,44,October,10,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,0,0,0
874,2011,45,November,11,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,9,9,4,1
875,2011,46,November,11,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
876,2011,47,November,11,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,2,3,1,0
877,2011,48,November,11,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,2,0,2,0
878,2011,49,December,12,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,3,6,21,0
879,2011,50,December,12,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,1,0,2,0
880,2011,51,December,12,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,5,3,1,0
881,2011,52,December,12,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
1454,2012,1,December,12,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
1455,2012,2,January,1,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,0,0,0
1456,2012,3,January,1,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
1457,2012,4,January,1,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
1458,2012,5,January,1,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,0,1,0
1459,2012,6,February,2,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,0,3,2
1460,2012,7,February,2,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,4,0,8,0
1461,2012,8,February,2,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
1462,2012,9,February,2,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
1463,2012,10,March,3,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
1464,2012,11,March,3,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,3,2,6,0
1465,2012,12,March,3,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,2,1,1
1466,2012,13,March,3,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
1467,2012,14,March,3,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,ND,ND,ND,ND
1468,2012,15,April,4,"2437 HARRIS AVE, Key West, FL, ",-81.77583283,24.56029849,0,0,2,0
